"eventID ","case Spend area text","case Company","case Document Type","case Sub spend area text","case Purchasing Document","case Purch. Doc. Category name","case Vendor","case Item Type","case Item Category","case Spend classification text","case Source","case Name","case GR-Based Inv. Verif.","case Item","case concept:name","case Goods Receipt","event User","event org:resource","event concept:name","event Cumulative net worth (EUR)","event time:timestamp"
"509305811894272","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00150","4507035151_00150","true","user_042","user_042","Create Purchase Order Item","387.0","08-06-2018 07:10:00.000"
"509310106861568","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00160","4507035151_00160","true","user_042","user_042","Create Purchase Order Item","669.0","08-06-2018 07:10:00.000"
"509314401828864","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00170","4507035151_00170","true","user_042","user_042","Create Purchase Order Item","35.0","08-06-2018 07:10:00.000"
"509318696796160","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00180","4507035151_00180","true","user_042","user_042","Create Purchase Order Item","35.0","08-06-2018 07:10:00.000"
"509322991763456","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00190","4507035151_00190","true","user_042","user_042","Create Purchase Order Item","66.0","08-06-2018 07:10:00.000"
"509327286730752","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00200","4507035151_00200","true","user_042","user_042","Create Purchase Order Item","133.0","08-06-2018 07:10:00.000"
"509331581698048","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00210","4507035151_00210","true","user_042","user_042","Create Purchase Order Item","3856.0","08-06-2018 07:10:00.000"
"509335876665344","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00220","4507035151_00220","true","user_042","user_042","Create Purchase Order Item","6845.0","08-06-2018 07:10:00.000"
"509340171632640","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00230","4507035151_00230","true","user_042","user_042","Create Purchase Order Item","2566.0","08-06-2018 07:10:00.000"
"509344466599936","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00240","4507035151_00240","true","user_042","user_042","Create Purchase Order Item","63.0","08-06-2018 07:10:00.000"
"475388455157763","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00040","4507032522_00040","true","user_029","user_029","Record Goods Receipt","60.0","08-06-2018 07:25:00.000"
"475422814896131","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00120","4507032522_00120","true","user_029","user_029","Record Goods Receipt","334.0","08-06-2018 07:25:00.000"
"475401340059651","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00070","4507032522_00070","true","user_029","user_029","Record Goods Receipt","210.0","08-06-2018 07:25:00.000"
"475392750125059","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00050","4507032522_00050","true","user_029","user_029","Record Goods Receipt","3019.0","08-06-2018 07:25:00.000"
"475444289732611","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00170","4507032522_00170","true","user_029","user_029","Record Goods Receipt","5186.0","08-06-2018 07:25:00.000"
"475375570255875","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00010","4507032522_00010","true","user_029","user_029","Record Goods Receipt","28.0","08-06-2018 07:25:00.000"
"475418519928835","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00110","4507032522_00110","true","user_029","user_029","Record Goods Receipt","438.0","08-06-2018 07:25:00.000"
"475414224961539","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00100","4507032522_00100","true","user_029","user_029","Record Goods Receipt","270.0","08-06-2018 07:25:00.000"
"475397045092355","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00060","4507032522_00060","true","user_029","user_029","Record Goods Receipt","53.0","08-06-2018 07:25:00.000"
"475384160190467","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00030","4507032522_00030","true","user_029","user_029","Record Goods Receipt","35.0","08-06-2018 07:25:00.000"
"475439994765315","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00160","4507032522_00160","true","user_029","user_029","Record Goods Receipt","8556.0","08-06-2018 07:25:00.000"
"475405635026947","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00080","4507032522_00080","true","user_029","user_029","Record Goods Receipt","266.0","08-06-2018 07:25:00.000"
"475435699798019","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00150","4507032522_00150","true","user_029","user_029","Record Goods Receipt","1903.0","08-06-2018 07:25:00.000"
"475431404830723","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00140","4507032522_00140","true","user_029","user_029","Record Goods Receipt","1268.0","08-06-2018 07:25:00.000"
"475379865223171","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00020","4507032522_00020","true","user_029","user_029","Record Goods Receipt","393.0","08-06-2018 07:25:00.000"
"475409929994243","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00090","4507032522_00090","true","user_029","user_029","Record Goods Receipt","42.0","08-06-2018 07:25:00.000"
"475427109863427","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507032522","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00130","4507032522_00130","true","user_029","user_029","Record Goods Receipt","3396.0","08-06-2018 07:25:00.000"
"381977211437058","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507026288","Purchase order","vendorID_0357","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507026288_00010","true","user_030","user_030","Record Goods Receipt","0.0","08-06-2018 07:29:00.000"
"457843513753603","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507031448","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507031448_00010","true","user_030","user_030","Record Goods Receipt","45123.0","08-06-2018 07:31:00.000"
"462829970784259","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507031714","Purchase order","vendorID_0159","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0157","false","00010","4507031714_00010","true","user_030","user_030","Record Goods Receipt","49506.0","08-06-2018 07:35:00.000"
"509378826338304","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00320","4507035151_00320","true","user_042","user_042","Create Purchase Order Item","2622.0","08-06-2018 07:56:00.000"
"509357351501824","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00270","4507035151_00270","true","user_042","user_042","Create Purchase Order Item","451.0","08-06-2018 07:56:00.000"
"509348761567232","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00250","4507035151_00250","true","user_042","user_042","Create Purchase Order Item","143.0","08-06-2018 07:56:00.000"
"509374531371008","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00310","4507035151_00310","true","user_042","user_042","Create Purchase Order Item","111.0","08-06-2018 07:56:00.000"
"509370236403712","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00300","4507035151_00300","true","user_042","user_042","Create Purchase Order Item","270.0","08-06-2018 07:56:00.000"
"509383121305600","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00330","4507035151_00330","true","user_042","user_042","Create Purchase Order Item","781.0","08-06-2018 07:56:00.000"
"509353056534528","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00260","4507035151_00260","true","user_042","user_042","Create Purchase Order Item","496.0","08-06-2018 07:56:00.000"
"509361646469120","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00280","4507035151_00280","true","user_042","user_042","Create Purchase Order Item","405.0","08-06-2018 07:56:00.000"
"509365941436416","CAPEX & SOCS","companyID_0000","Standard PO","MRO (components)","4507035151","Purchase order","vendorID_0237","Standard","3-way match, invoice before GR","NPR","sourceSystemID_0000","vendor_0232","false","00290","4507035151_00290","true","user_042","user_042","Create Purchase Order Item","270.0","08-06-2018 07:56:00.000"
"430926953709570","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507029738","Purchase order","vendorID_0448","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0435","false","00010","4507029738_00010","true","user_034","user_034","Record Goods Receipt","29288.0","08-06-2018 08:15:00.000"
"414404214521860","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507028441","Purchase order","vendorID_0597","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0578","false","00010","4507028441_00010","true","user_080","user_080","Record Goods Receipt","6315.0","08-06-2018 08:40:00.000"
"472798589878275","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507032346","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507032346_00010","true","user_104","user_104","Cancel Goods Receipt","32042.0","08-06-2018 08:53:00.000"
"472798589878276","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507032346","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507032346_00010","true","user_104","user_104","Record Goods Receipt","32042.0","08-06-2018 08:58:00.000"
"478875968602113","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507032776","Purchase order","vendorID_0248","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0243","false","00010","4507032776_00010","true","user_127","user_127","Record Goods Receipt","33463.0","08-06-2018 09:20:00.000"
"510486927900672","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507035182","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507035182_00010","true","user_377","user_377","Create Purchase Order Item","5585.0","08-06-2018 09:22:00.000"
"510495517835264","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507035184","Purchase order","vendorID_0513","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0497","false","00010","4507035184_00010","true","user_043","user_043","Create Purchase Order Item","0.0","08-06-2018 09:25:00.000"
"510504107769856","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507035186","Purchase order","vendorID_0513","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0497","false","00010","4507035186_00010","true","user_043","user_043","Create Purchase Order Item","0.0","08-06-2018 09:27:00.000"
"510508402737152","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507035187","Purchase order","vendorID_0300","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0291","false","00010","4507035187_00010","true","user_377","user_377","Create Purchase Order Item","18046.0","08-06-2018 09:28:00.000"
"510551352410112","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507035192","Purchase order","vendorID_0448","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0435","false","00010","4507035192_00010","true","user_043","user_043","Create Purchase Order Item","48687.0","08-06-2018 09:34:00.000"
"446277166825474","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507030682","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507030682_00010","true","user_086","user_086","Record Goods Receipt","42026.0","08-06-2018 09:36:00.000"
"454025287827458","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507031145","Purchase order","vendorID_0615","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0594","false","00010","4507031145_00010","true","user_096","user_096","Record Goods Receipt","45206.0","08-06-2018 09:37:00.000"
"510577122213888","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035194","Purchase order","vendorID_0899","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0858","false","00010","4507035194_00010","true","user_377","user_377","Create Purchase Order Item","10461.0","08-06-2018 09:37:00.000"
"510602892017664","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035199","Purchase order","vendorID_0821","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0781","false","00010","4507035199_00010","true","user_377","user_377","Create Purchase Order Item","44998.0","08-06-2018 09:44:00.000"
"510607186984960","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507035200","Purchase order","vendorID_0224","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0219","false","00010","4507035200_00010","true","user_263","user_263","Create Purchase Order Item","0.0","08-06-2018 09:48:00.000"
"510684496396288","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035214","Purchase order","vendorID_0318","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0309","false","00010","4507035214_00010","true","user_043","user_043","Create Purchase Order Item","0.0","08-06-2018 10:09:00.000"
"481148006301697","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507033013","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507033013_00010","true","user_263","user_263","Delete Purchase Order Item","24032.0","08-06-2018 10:34:00.000"
"427263346606083","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507029326","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507029326_00010","true","user_013","user_013","Record Invoice Receipt","26230.0","08-06-2018 10:40:00.000"
"510839115218944","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507035232","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507035232_00010","true","user_231","user_231","Create Purchase Order Item","26230.0","08-06-2018 10:44:00.000"
"485494513205251","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507033363","Purchase order","vendorID_0159","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0157","false","00010","4507033363_00010","true","user_030","user_030","Record Goods Receipt","49252.0","08-06-2018 10:46:00.000"
"338692531027971","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507023386","Purchase order","vendorID_0390","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0379","false","00010","4507023386_00010","true","user_013","user_013","Record Invoice Receipt","26230.0","08-06-2018 11:05:00.000"
"511006618943488","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507035250","Purchase order","vendorID_0107","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0107","false","00010","4507035250_00010","true","user_033","user_033","Create Purchase Order Item","4503.0","08-06-2018 11:06:00.000"
"511019503845376","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507035253","Purchase order","vendorID_0484","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0468","false","00010","4507035253_00010","true","user_033","user_033","Create Purchase Order Item","0.0","08-06-2018 11:06:00.000"
"278932356071431","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507019585","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00020","4507019585_00020","true","user_057","user_057","Change Delivery Indicator","20729.0","08-06-2018 11:15:00.000"
"511062453518336","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035262","Purchase order","vendorID_0146","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507035262_00010","true","user_059","user_059","Create Purchase Order Item","0.0","08-06-2018 11:17:00.000"
"511105403191296","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507035268","Purchase order","vendorID_0248","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0243","false","00010","4507035268_00010","true","user_121","user_121","Create Purchase Order Item","35666.0","08-06-2018 11:25:00.000"
"511122583060480","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507035272","Purchase order","vendorID_0146","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507035272_00010","true","user_059","user_059","Create Purchase Order Item","0.0","08-06-2018 11:26:00.000"
"333194972889090","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507023068","Purchase order","vendorID_0939","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0896","false","00010","4507023068_00010","true","user_232","user_232","Record Goods Receipt","112178.0","08-06-2018 11:31:00.000"
"274594439102467","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507019370","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507019370_00010","true","user_001","user_001","Record Invoice Receipt","49384.0","08-06-2018 11:31:00.000"
"295510929833988","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507020637","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507020637_00010","true","user_001","user_001","Record Invoice Receipt","55474.0","08-06-2018 11:37:00.000"
"200935749976067","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507014498","Purchase order","vendorID_0939","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0896","false","00010","4507014498_00010","true","user_013","user_013","Record Invoice Receipt","112178.0","08-06-2018 11:53:00.000"
"478360572526595","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507032751","Purchase order","vendorID_0484","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0468","false","00010","4507032751_00010","true","user_034","user_034","Record Goods Receipt","0.0","08-06-2018 12:29:00.000"
"511710993580032","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507035307","Purchase order","vendorID_0558","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0542","false","00010","4507035307_00010","true","user_207","user_207","Create Purchase Order Item","33125.0","08-06-2018 12:50:00.000"
"449738910466051","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507030893","Purchase order","vendorID_0184","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507030893_00010","true","user_031","user_031","Record Goods Receipt","45663.0","08-06-2018 12:50:00.000"
"459192133484547","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507031559","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00010","4507031559_00010","true","user_080","user_080","Cancel Goods Receipt","46349.0","08-06-2018 12:50:00.000"
"459192133484548","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507031559","Purchase order","vendorID_0183","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0181","false","00010","4507031559_00010","true","user_080","user_080","Record Goods Receipt","46349.0","08-06-2018 13:02:00.000"
"469646083883010","Solvents","companyID_0000","Standard PO","Aliphatic Solvents","4507032192","Purchase order","vendorID_0256","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0249","false","00040","4507032192_00040","true","user_126","user_126","Record Goods Receipt","0.0","08-06-2018 13:17:00.000"
"430033600512002","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507029677","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507029677_00010","true","user_031","user_031","Record Goods Receipt","55557.0","08-06-2018 13:18:00.000"
"274594439102469","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507019370","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507019370_00010","true","batch_00","batch_00","Remove Payment Block","49384.0","08-06-2018 13:20:00.000"
"274594439102468","Latex & Monomers","companyID_0000","Standard PO","Pure Acrylics","4507019370","Purchase order","vendorID_0183","Standard","3-way match, invoice after GR","PR","sourceSystemID_0000","vendor_0181","true","00010","4507019370_00010","true","user_115","user_115","Change Price","49384.0","08-06-2018 13:20:00.000"
"1078092625870855","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00030","4507076139_00030","false","user_602","user_602","Change Approval for Purchase Order","29589.0","08-06-2018 13:35:00.000"
"1078088330903559","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00020","4507076139_00020","false","user_602","user_602","Change Approval for Purchase Order","3408.0","08-06-2018 13:35:00.000"
"1078084035936262","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00010","4507076139_00010","false","user_602","user_602","Change Approval for Purchase Order","737.0","08-06-2018 13:35:00.000"
"1078096920838148","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00040","4507076139_00040","false","user_602","user_602","Change Approval for Purchase Order","5807.0","08-06-2018 13:35:00.000"
"1078096920838149","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00040","4507076139_00040","false","user_602","user_602","Create Purchase Order Item","5807.0","08-06-2018 13:35:00.000"
"1078101215805443","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00050","4507076139_00050","false","user_602","user_602","Change Approval for Purchase Order","23294.0","08-06-2018 13:35:00.000"
"1078118395674627","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00090","4507076139_00090","false","user_602","user_602","Change Approval for Purchase Order","16746.0","08-06-2018 13:35:00.000"
"1078105510772739","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00060","4507076139_00060","false","user_602","user_602","Change Approval for Purchase Order","25162.0","08-06-2018 13:35:00.000"
"1078122690641923","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00100","4507076139_00100","false","user_602","user_602","Change Approval for Purchase Order","26604.0","08-06-2018 13:35:00.000"
"1078114100707331","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00080","4507076139_00080","false","user_602","user_602","Change Approval for Purchase Order","18456.0","08-06-2018 13:35:00.000"
"1078109805740035","Real Estate","companyID_0000","Framework order","Real estate services","4507076139","Purchase order","vendorID_1853","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1777","false","00070","4507076139_00070","false","user_602","user_602","Change Approval for Purchase Order","26192.0","08-06-2018 13:35:00.000"
"287951787393025","Titanium Dioxides","companyID_0000","Standard PO","Chloride","4507020164","Purchase order","vendorID_0458","Consignment","Consignment","PR","sourceSystemID_0000","vendor_0143","false","00010","4507020164_00010","true","user_104","user_104","Record Goods Receipt","0.0","08-06-2018 13:41:00.000"
"414395624587267","Additives","companyID_0000","Standard PO","Light & Heat Stabilizers","4507028440","Purchase order","vendorID_0166","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0164","false","00010","4507028440_00010","true","user_080","user_080","Record Goods Receipt","645.0","08-06-2018 13:47:00.000"
"1076851380322311","Real Estate","companyID_0000","Framework order","Business park","4507075966","Purchase order","vendorID_1688","Limit","2-way match","NPR","sourceSystemID_0000","vendor_1612","false","00070","4507075966_00070","false","user_602","user_602","Change Price","4345.0","08-06-2018 13:54:00.000"
"332439058644996","Latex & Monomers","companyID_0000","Standard PO","Styrene Acrylics","4507023005","Purchase order","vendorID_0448","Standard","3-way match, invoice before GR","PR","sourceSystemID_0000","vendor_0435","false","00010","4507023005_00010","true","user_044","user_044","Record Goods Receipt","48531.0","08-06-2018 14:16:00.000"
