cID,PO,company,spend_area,sub_spend_area,vendor,vendor_name,item_cat,item_type,doc_type,gr_based_iv,gr_flag,item,po_date,bestellwert,auswahlgrund,lag_h,F1_weit,F1_strikt,F1_eng,F1_rausch,F1_cp_anderer_user,F2,F2_zahlung_vor_gr,F2_manuelle_entsperrung,zahlungsdauer_tage
4507024398_00050,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-04-20 08:45:00,496.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024398_00060,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-04-20 08:45:00,350.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024398_00070,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-04-20 08:45:00,87.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024398_00080,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-04-20 08:45:00,70.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024398_00090,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00090,2018-04-20 08:45:00,758.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024398_00100,4507024398,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00100,2018-04-20 08:45:00,360.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024428_00020,4507024428,companyID_0000,Specialty Resins,Alkyd Resins,vendorID_0433,vendor_0421,"3-way match, invoice after GR",Standard,Standard PO,True,True,00020,2018-04-20 09:49:00,6616.0,po_abschluss,,False,False,False,False,False,False,False,False,76.0
4507024428_00030,4507024428,companyID_0000,Specialty Resins,Polyurethane Resins,vendorID_0433,vendor_0421,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-04-20 09:49:00,8856.0,po_abschluss,,False,False,False,False,False,False,False,False,77.0
4507024428_00010,4507024428,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0433,vendor_0421,"3-way match, invoice after GR",Standard,Standard PO,True,True,00010,2018-04-20 09:49:00,25643.0,scope,842.55,True,True,True,False,True,False,False,False,77.0
4507024446_00010,4507024446,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0159,vendor_0157,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-20 10:23:00,49683.0,scope,,False,False,False,False,False,False,False,False,57.0
4507024477_00010,4507024477,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-20 12:05:00,3990.0,scope,,False,False,False,False,False,False,False,False,77.0
4507024479_00010,4507024479,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0184,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-20 12:07:00,7981.0,scope,,False,False,False,False,False,False,False,False,66.0
4507024529_00010,4507024529,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0512,vendor_0496,Consignment,Consignment,Standard PO,False,True,00010,2018-04-20 14:38:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024529_00020,4507024529,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0512,vendor_0496,Consignment,Consignment,Standard PO,False,True,00020,2018-04-20 14:38:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024534_00010,4507024534,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-20 14:40:00,21581.0,scope,,False,False,False,False,False,False,False,False,77.0
4507024554_00010,4507024554,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0224,vendor_0219,Consignment,Consignment,Standard PO,False,True,00010,2018-04-20 15:14:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024556_00020,4507024556,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00020,2018-04-20 15:18:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024556_00010,4507024556,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00010,2018-04-20 15:18:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507028436_00030,4507028436,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-05-11 12:22:00,2533.0,scope,,False,False,False,False,False,True,True,True,17.0
4507028436_00040,4507028436,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0660,vendor_0636,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-05-11 12:22:00,129.0,scope,,False,False,False,False,False,True,True,True,17.0
4507024634_00040,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-04-23 08:41:00,31.0,scope,3.0,True,False,False,True,False,False,False,False,19.0
4507024634_00010,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 08:41:00,301.0,scope,3.0,True,False,False,True,False,False,False,False,19.0
4507024634_00080,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-04-23 08:41:00,234.0,scope,,False,False,False,False,False,False,False,False,19.0
4507024634_00090,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00090,2018-04-23 08:41:00,64.0,scope,3.0,True,False,False,True,False,False,False,False,19.0
4507024634_00030,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-04-23 08:41:00,220.0,scope,3.0,True,False,False,True,False,False,False,False,19.0
4507024634_00070,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-04-23 08:41:00,3380.0,scope,,False,False,False,False,False,False,False,False,19.0
4507024634_00020,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-23 08:41:00,552.0,scope,3.0,True,False,False,True,False,False,False,False,19.0
4507024634_00060,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-04-23 08:41:00,2377.0,scope,,False,False,False,False,False,False,False,False,19.0
4507024634_00050,4507024634,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-04-23 08:41:00,1268.0,scope,,False,False,False,False,False,False,False,False,19.0
4507024647_00010,4507024647,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0619,vendor_0164,Consignment,Consignment,Standard PO,False,True,00010,2018-04-23 09:03:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024651_00010,4507024651,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0390,vendor_0379,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 09:20:00,26668.0,scope,,False,False,False,False,False,False,False,False,10.0
4507024686_00010,4507024686,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00010,2018-04-23 09:36:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024687_00010,4507024687,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00010,2018-04-23 09:37:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024688_00010,4507024688,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0484,vendor_0468,Consignment,Consignment,Standard PO,False,True,00010,2018-04-23 09:37:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507024712_00010,4507024712,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 09:57:00,60968.0,scope,,False,False,False,False,False,False,False,False,59.0
4507024718_00010,4507024718,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 09:59:00,10652.0,scope,,False,False,False,False,False,False,False,False,66.0
4507024725_00010,4507024725,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0262,vendor_0255,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 10:01:00,70494.0,scope,,False,False,False,False,False,False,False,False,22.0
4507024792_00010,4507024792,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0271,vendor_0188,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 11:43:00,34512.0,scope,,False,False,False,False,False,False,False,False,43.0
4507024789_00020,4507024789,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-23 11:43:00,14202.0,scope,,False,False,False,False,False,False,False,False,72.0
4507024789_00010,4507024789,companyID_0000,Specialty Resins,Alkyd Resins,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 11:43:00,2122.0,po_abschluss,,False,False,False,False,False,False,False,False,58.0
4507024802_00010,4507024802,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 11:53:00,21719.0,scope,885.5333333333333,True,True,True,False,True,False,False,False,58.0
4507024801_00010,4507024801,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 11:53:00,28959.0,scope,743.9166666666666,True,True,True,False,True,False,False,False,63.0
4507024823_00010,4507024823,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0455,vendor_0441,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 12:55:00,34190.0,scope,,False,False,False,False,False,False,False,False,76.0
4507022108_00020,4507022108,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Third-party,Standard PO,False,True,00020,2018-04-23 12:57:00,129.0,scope,,False,False,False,False,False,False,False,False,23.0
4507024825_00010,4507024825,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0448,vendor_0435,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 12:58:00,52044.0,scope,1009.4166666666666,True,True,True,False,True,False,False,False,55.0
4507024920_00010,4507024920,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0975,vendor_0932,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-23 16:59:00,24096.0,scope,,False,False,False,False,False,False,False,False,30.0
4507024985_00010,4507024985,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0300,vendor_0291,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 08:00:00,22239.0,scope,,False,False,False,False,False,False,False,False,57.0
4507024988_00010,4507024988,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0604,vendor_0585,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 08:05:00,21367.0,scope,,False,False,False,False,False,False,False,False,20.0
4507024990_00010,4507024990,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0756,vendor_0721,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 08:06:00,1020.0,scope,,False,False,False,False,False,False,False,False,16.0
4507024990_00020,4507024990,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0756,vendor_0721,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-24 08:06:00,257.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025000_00010,4507025000,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0558,vendor_0542,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 08:26:00,30830.0,scope,553.1333333333333,True,True,True,False,True,False,False,False,76.0
4507025021_00010,4507025021,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0619,vendor_0164,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 08:55:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025034_00010,4507025034,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Third-party,Standard PO,False,True,00010,2018-04-24 09:14:00,427.0,scope,,False,False,False,False,False,False,False,False,19.0
4507025051_00010,4507025051,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0109,vendor_0109,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 09:29:00,3377.0,scope,,False,False,False,False,False,False,False,False,79.0
4507025058_00010,4507025058,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0488,vendor_0472,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 09:45:00,25859.0,scope,745.4166666666666,True,True,True,False,True,False,False,False,77.0
4507025058_00020,4507025058,companyID_0000,Additives,Rheology & Thixotropic Agents,vendorID_0488,vendor_0472,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-24 09:45:00,4676.0,po_abschluss,,False,False,False,False,False,False,False,False,77.0
4507025077_00010,4507025077,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0818,vendor_0778,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 10:28:00,35184.0,scope,,False,False,False,False,False,False,False,False,21.0
4507025097_00010,4507025097,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0159,vendor_0157,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 10:57:00,55202.0,scope,,False,False,False,False,False,False,False,False,57.0
4507025107_00010,4507025107,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 11:07:00,41527.0,scope,,False,False,False,False,False,False,False,False,77.0
4507025142_00010,4507025142,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 11:30:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025144_00010,4507025144,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 11:35:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025147_00010,4507025147,companyID_0000,Titanium Dioxides,Chloride,vendorID_0146,vendor_0143,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 11:37:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025164_00010,4507025164,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0251,vendor_0062,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 11:54:00,4974.0,scope,,False,False,False,False,False,False,False,False,70.0
4507025194_00010,4507025194,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0183,vendor_0181,"3-way match, invoice after GR",Standard,Standard PO,True,True,00010,2018-04-24 12:45:00,50371.0,scope,,False,False,False,False,False,False,False,False,21.0
2000013584_00001,2000013584,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0011,vendor_0011,"3-way match, invoice before GR",Standard,EC Purchase order,False,True,00001,2018-04-24 16:07:00,320.0,scope,,False,False,False,False,False,False,False,False,23.0
4507025227_00020,4507025227,companyID_0000,Titanium Dioxides,Chloride,vendorID_0963,vendor_0920,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-24 14:12:00,53977.0,scope,,False,False,False,False,False,False,False,False,73.0
4507025227_00030,4507025227,companyID_0000,Titanium Dioxides,Chloride,vendorID_0963,vendor_0920,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-04-24 14:12:00,53977.0,scope,,False,False,False,False,False,False,False,False,73.0
4507025227_00010,4507025227,companyID_0000,Titanium Dioxides,Chloride,vendorID_0963,vendor_0920,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 14:12:00,62436.0,scope,,False,False,False,False,False,False,False,False,9.0
4507025240_00010,4507025240,companyID_0000,Titanium Dioxides,Chloride,vendorID_0704,vendor_0674,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 14:29:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025241_00010,4507025241,companyID_0000,Titanium Dioxides,Chloride,vendorID_0704,vendor_0674,Consignment,Consignment,Standard PO,False,True,00010,2018-04-24 14:29:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025259_00010,4507025259,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-24 16:13:00,38960.0,scope,,False,False,False,False,False,False,False,False,84.0
4507025294_00060,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-04-25 07:40:00,60.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025294_00020,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-25 07:40:00,224.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025294_00030,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-04-25 07:40:00,1835.0,scope,,False,False,False,False,False,False,False,False,23.0
4507025294_00010,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 07:40:00,1185.0,scope,,False,False,False,False,False,False,False,False,30.0
4507025294_00080,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-04-25 07:40:00,104.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025294_00050,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-04-25 07:40:00,60.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025294_00040,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-04-25 07:40:00,134.0,scope,,False,False,False,False,False,False,False,False,16.0
4507025294_00070,4507025294,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0666,vendor_0641,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-04-25 07:40:00,4279.0,scope,,False,False,False,False,False,False,False,False,15.0
4507025358_00030,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00030,2018-04-25 08:40:00,185.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00200,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00200,2018-04-25 08:40:00,29.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00150,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00150,2018-04-25 08:40:00,148.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00110,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00110,2018-04-25 08:40:00,296.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00020,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00020,2018-04-25 08:40:00,320.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00160,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00160,2018-04-25 08:40:00,131.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00230,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00230,2018-04-25 08:40:00,92.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00070,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00070,2018-04-25 08:40:00,2566.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00050,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00050,2018-04-25 08:40:00,3856.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00130,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00130,2018-04-25 08:40:00,387.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00060,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00060,2018-04-25 08:40:00,6417.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00190,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00190,2018-04-25 08:40:00,225.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00040,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00040,2018-04-25 08:40:00,1268.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00220,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00220,2018-04-25 08:40:00,111.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00240,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00240,2018-04-25 08:40:00,98.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00090,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00090,2018-04-25 08:40:00,176.0,scope,,False,False,False,False,False,False,False,False,17.0
4507025358_00120,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00120,2018-04-25 08:40:00,1005.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00140,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00140,2018-04-25 08:40:00,295.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00100,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00100,2018-04-25 08:40:00,218.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00180,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00180,2018-04-25 08:40:00,315.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025359_00010,4507025359,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0558,vendor_0542,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 08:40:00,18238.0,scope,,False,False,False,False,False,False,False,False,71.0
4507025358_00080,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00080,2018-04-25 08:40:00,63.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00170,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00170,2018-04-25 08:40:00,15.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00010,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 08:40:00,32.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025358_00210,4507025358,companyID_0000,CAPEX & SOCS,MRO (components),vendorID_0237,vendor_0232,"3-way match, invoice before GR",Standard,Standard PO,False,True,00210,2018-04-25 08:40:00,390.0,scope,,False,False,False,False,False,False,False,False,8.0
4507025404_00010,4507025404,companyID_0000,Latex & Monomers,Pure Acrylics,vendorID_0224,vendor_0219,Consignment,Consignment,Standard PO,False,True,00010,2018-04-25 09:46:00,0.0,scope,,False,False,False,False,False,False,False,False,
4507025420_00010,4507025420,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0189,vendor_0186,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 09:57:00,3389.0,scope,,False,False,False,False,False,False,False,False,30.0
4507025451_00010,4507025451,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 10:39:00,36373.0,scope,,False,False,False,False,False,False,False,False,77.0
4507025450_00010,4507025450,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0139,vendor_0138,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 10:39:00,1918.0,scope,,False,False,False,False,False,False,False,False,62.0
4507025449_00010,4507025449,companyID_0000,Solvents,Aliphatic Solvents,vendorID_0139,vendor_0138,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 10:39:00,1918.0,scope,,False,False,False,False,False,False,False,False,62.0
4507025471_00010,4507025471,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 11:05:00,42026.0,scope,,False,False,False,False,False,False,False,False,70.0
4507025476_00010,4507025476,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 11:09:00,42026.0,scope,,False,False,False,False,False,False,False,False,70.0
4507025475_00010,4507025475,companyID_0000,Latex & Monomers,Styrene Acrylics,vendorID_0166,vendor_0164,"3-way match, invoice before GR",Standard,Standard PO,False,True,00010,2018-04-25 11:09:00,42026.0,scope,,False,False,False,False,False,False,False,False,70.0
